,Day,hour,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip,Condition
5438,2022-06-05,20,54.0,52.0,94,ENE,7.0,7.0,29.7,0.0,Light Rain
5439,2022-06-05,20,52.0,52.0,100,ENE,8.0,8.0,29.71,0.0,Mostly Cloudy
5440,2022-06-05,20,52.0,50.0,94,NE,7.0,7.0,29.71,0.0,Mostly Cloudy
5441,2022-06-05,21,52.0,52.0,100,NE,7.0,7.0,29.72,0.0,Mostly Cloudy
5442,2022-06-05,21,52.0,50.0,94,E,7.0,7.0,29.72,0.0,Mostly Cloudy
5443,2022-06-05,22,52.0,50.0,94,ENE,7.0,7.0,29.73,0.0,Mostly Cloudy
5446,2022-06-06,23,52.0,50.0,94,ENE,3.0,3.0,29.72,0.0,Mostly Cloudy
5447,2022-06-06,0,50.0,48.0,94,NE,5.0,5.0,29.72,0.0,Mostly Cloudy
5448,2022-06-06,0,50.0,50.0,100,NE,3.0,3.0,29.73,0.0,Mostly Cloudy
5449,2022-06-06,1,50.0,50.0,100,WNW,2.0,2.0,29.73,0.0,Cloudy
5450,2022-06-06,2,50.0,50.0,100,VAR,2.0,2.0,29.75,0.0,Cloudy
5451,2022-06-06,3,50.0,50.0,100,CALM,0.0,0.0,29.75,0.0,Cloudy
5452,2022-06-06,4,52.0,50.0,94,CALM,0.0,0.0,29.77,0.0,Cloudy
5453,2022-06-06,4,52.0,50.0,94,SE,3.0,3.0,29.78,0.0,Light Drizzle
5454,2022-06-06,5,52.0,50.0,94,ESE,3.0,3.0,29.79,0.0,Light Drizzle
5455,2022-06-06,5,52.0,50.0,94,E,3.0,3.0,29.8,0.0,Cloudy
5456,2022-06-06,6,52.0,50.0,94,E,3.0,3.0,29.8,0.0,Cloudy
5457,2022-06-06,7,52.0,50.0,94,ENE,3.0,3.0,29.81,0.0,Mostly Cloudy
5458,2022-06-06,8,54.0,50.0,88,VAR,2.0,2.0,29.81,0.0,Mostly Cloudy
5459,2022-06-06,8,55.0,50.0,82,E,3.0,3.0,29.8,0.0,Mostly Cloudy
5460,2022-06-06,8,57.0,50.0,77,ESE,3.0,3.0,29.8,0.0,Mostly Cloudy
5461,2022-06-06,9,57.0,52.0,82,CALM,0.0,0.0,29.8,0.0,Mostly Cloudy
5462,2022-06-06,10,61.0,50.0,68,ESE,5.0,5.0,29.8,0.0,Mostly Cloudy
5463,2022-06-06,11,63.0,52.0,68,CALM,0.0,0.0,29.8,0.0,Mostly Cloudy
5464,2022-06-06,24,63.0,52.0,68,SSW,6.0,6.0,29.79,0.0,Mostly Cloudy
5465,2022-06-06,13,66.0,54.0,64,SSW,7.0,7.0,29.78,0.0,Mostly Cloudy
5466,2022-06-06,14,68.0,55.0,64,SSW,6.0,6.0,29.78,0.0,Mostly Cloudy
5467,2022-06-06,15,68.0,52.0,56,VAR,3.0,3.0,29.78,0.0,Mostly Cloudy
5468,2022-06-06,16,70.0,52.0,53,E,3.0,3.0,29.76,0.0,Mostly Cloudy
5469,2022-06-06,17,70.0,52.0,53,SSE,5.0,5.0,29.75,0.0,Mostly Cloudy
5470,2022-06-06,18,68.0,52.0,56,SE,7.0,7.0,29.75,0.0,Fair
5471,2022-06-06,19,64.0,52.0,64,ESE,6.0,6.0,29.76,0.0,Partly Cloudy
5472,2022-06-06,20,61.0,46.0,59,NE,5.0,5.0,29.76,0.0,Fair
5473,2022-06-06,21,55.0,50.0,82,CALM,0.0,0.0,29.76,0.0,Partly Cloudy
5474,2022-06-06,22,57.0,50.0,77,N,6.0,6.0,29.76,0.0,Partly Cloudy
5477,2022-06-07,23,55.0,50.0,82,E,3.0,3.0,29.77,0.0,Mostly Cloudy
5478,2022-06-07,0,55.0,50.0,82,NNE,6.0,6.0,29.78,0.0,Mostly Cloudy
5479,2022-06-07,1,55.0,48.0,77,NNE,5.0,5.0,29.77,0.0,Mostly Cloudy
5480,2022-06-07,2,52.0,48.0,88,NE,5.0,5.0,29.76,0.0,Mostly Cloudy
5481,2022-06-07,3,54.0,46.0,77,NNE,5.0,5.0,29.76,0.0,Mostly Cloudy
5482,2022-06-07,4,52.0,46.0,82,NE,5.0,5.0,29.76,0.0,Mostly Cloudy
5483,2022-06-07,5,54.0,46.0,77,NNE,5.0,5.0,29.75,0.0,Mostly Cloudy
5484,2022-06-07,6,55.0,45.0,67,ENE,9.0,9.0,29.75,0.0,Cloudy
5485,2022-06-07,7,59.0,48.0,67,ENE,10.0,10.0,29.75,0.0,Cloudy
5486,2022-06-07,8,59.0,48.0,67,ENE,12.0,12.0,29.73,0.0,Cloudy
5487,2022-06-07,9,63.0,50.0,63,ENE,12.0,12.0,29.71,0.0,Cloudy
5488,2022-06-07,10,66.0,54.0,64,E,13.0,13.0,29.71,0.0,Mostly Cloudy
5489,2022-06-07,11,68.0,55.0,64,E,13.0,13.0,29.68,0.0,Cloudy
5490,2022-06-07,24,68.0,55.0,64,ENE,13.0,13.0,29.66,0.0,Mostly Cloudy
5491,2022-06-07,24,68.0,59.0,73,ENE,9.0,9.0,29.64,0.0,Light Rain Shower
5492,2022-06-07,13,68.0,57.0,68,ENE,12.0,12.0,29.64,0.0,Light Rain Shower
5493,2022-06-07,14,68.0,57.0,68,ENE,14.0,14.0,29.62,0.0,Light Rain Shower
5494,2022-06-07,15,68.0,57.0,68,ENE,15.0,15.0,29.6,0.0,Cloudy
5495,2022-06-07,16,68.0,55.0,64,E,18.0,18.0,29.58,0.0,Cloudy
5496,2022-06-07,17,66.0,55.0,68,ENE,18.0,18.0,29.55,0.0,Cloudy
5497,2022-06-07,18,64.0,55.0,73,E,14.0,14.0,29.55,0.0,Cloudy
5498,2022-06-07,19,63.0,54.0,72,ENE,16.0,16.0,29.54,0.0,Cloudy
5499,2022-06-07,20,63.0,54.0,72,E,14.0,14.0,29.53,0.0,Cloudy
5500,2022-06-07,21,61.0,54.0,77,ENE,8.0,8.0,29.53,0.0,Cloudy
5501,2022-06-07,21,61.0,55.0,82,VAR,6.0,6.0,29.55,0.0,Light Rain
5502,2022-06-07,22,59.0,57.0,94,ENE,5.0,5.0,29.55,0.0,Light Rain
5505,2022-06-08,23,59.0,57.0,94,NNE,6.0,6.0,29.53,0.0,Light Rain
5506,2022-06-08,23,57.0,57.0,100,VAR,2.0,2.0,29.54,0.0,Rain
5507,2022-06-08,23,57.0,57.0,100,ENE,10.0,10.0,29.53,0.0,Rain
5508,2022-06-08,0,57.0,57.0,100,ENE,10.0,10.0,29.53,0.0,Rain
5509,2022-06-08,0,57.0,57.0,100,ENE,14.0,14.0,29.52,0.0,Rain
5510,2022-06-08,0,57.0,57.0,100,ENE,15.0,15.0,29.51,0.0,Heavy Rain
5511,2022-06-08,0,57.0,57.0,100,ENE,15.0,15.0,29.5,0.0,Light Rain
5512,2022-06-08,1,57.0,57.0,100,VAR,7.0,7.0,29.49,0.0,Rain
5513,2022-06-08,1,57.0,57.0,100,ENE,12.0,12.0,29.48,0.0,Light Rain
5514,2022-06-08,2,57.0,57.0,100,ENE,9.0,9.0,29.48,0.0,Light Rain
5515,2022-06-08,3,57.0,57.0,100,ENE,7.0,7.0,29.46,0.0,Light Drizzle
5516,2022-06-08,3,59.0,57.0,94,ENE,8.0,8.0,29.45,0.0,Light Rain
5517,2022-06-08,3,59.0,57.0,94,ENE,9.0,9.0,29.45,0.0,Light Rain
5518,2022-06-08,4,59.0,57.0,94,ENE,9.0,9.0,29.45,0.0,Light Rain
5519,2022-06-08,4,59.0,57.0,94,ENE,8.0,8.0,29.44,0.0,Light Rain
5520,2022-06-08,5,59.0,59.0,100,E,8.0,8.0,29.44,0.0,Light Rain
5521,2022-06-08,5,59.0,59.0,100,E,7.0,7.0,29.44,0.0,Light Rain
5522,2022-06-08,5,59.0,59.0,100,E,6.0,6.0,29.44,0.0,Rain
5523,2022-06-08,6,59.0,59.0,100,E,6.0,6.0,29.45,0.0,Rain
5524,2022-06-08,6,61.0,59.0,94,S,7.0,7.0,29.44,0.0,Light Rain
5525,2022-06-08,7,61.0,61.0,100,S,7.0,7.0,29.44,0.0,Light Rain
5526,2022-06-08,7,63.0,61.0,94,SSW,10.0,10.0,29.44,0.0,Light Rain
5527,2022-06-08,7,63.0,61.0,94,SW,16.0,16.0,29.45,0.0,Cloudy
5528,2022-06-08,8,63.0,61.0,94,SW,22.0,22.0,29.45,0.0,Cloudy / Windy
5529,2022-06-08,8,64.0,61.0,88,SW,14.0,14.0,29.45,0.0,Mostly Cloudy
5530,2022-06-08,8,64.0,61.0,88,SW,15.0,15.0,29.45,0.0,Cloudy
5531,2022-06-08,9,64.0,61.0,88,SW,17.0,17.0,29.45,0.0,Mostly Cloudy
5532,2022-06-08,10,66.0,59.0,78,WSW,12.0,12.0,29.46,0.0,Mostly Cloudy
5533,2022-06-08,11,66.0,59.0,78,SW,14.0,14.0,29.46,0.0,Mostly Cloudy
5534,2022-06-08,24,70.0,61.0,73,SW,18.0,18.0,29.45,0.0,Mostly Cloudy
5535,2022-06-08,13,68.0,59.0,73,WSW,18.0,18.0,29.46,0.0,Showers in the Vicinity
5536,2022-06-08,13,66.0,61.0,83,WSW,15.0,15.0,29.47,0.0,Light Rain Shower
5537,2022-06-08,13,66.0,61.0,83,SW,21.0,21.0,29.47,0.0,Mostly Cloudy / Windy
5538,2022-06-08,14,64.0,61.0,88,SW,20.0,20.0,29.47,0.0,Light Rain Shower
5539,2022-06-08,14,64.0,61.0,88,SW,20.0,20.0,29.48,0.0,Light Rain Shower
5540,2022-06-08,14,63.0,61.0,94,SW,18.0,18.0,29.47,0.0,Light Rain Shower
5541,2022-06-08,15,63.0,61.0,94,SSW,16.0,16.0,29.48,0.0,Light Rain Shower
5542,2022-06-08,15,63.0,63.0,100,SW,12.0,12.0,29.49,0.0,Light Rain Shower
5543,2022-06-08,15,64.0,63.0,94,WSW,13.0,13.0,29.49,0.0,Light Rain Shower
5544,2022-06-08,16,63.0,61.0,94,WSW,13.0,13.0,29.49,0.0,Cloudy
5545,2022-06-08,16,63.0,61.0,94,WSW,15.0,15.0,29.5,0.0,Light Rain Shower
5546,2022-06-08,17,63.0,61.0,94,WSW,14.0,14.0,29.5,0.0,Cloudy
5547,2022-06-08,18,63.0,61.0,94,WSW,10.0,10.0,29.52,0.0,Showers in the Vicinity
5548,2022-06-08,19,63.0,59.0,88,WSW,10.0,10.0,29.54,0.0,Mostly Cloudy
5549,2022-06-08,20,61.0,59.0,94,WSW,8.0,8.0,29.55,0.0,Mostly Cloudy
5550,2022-06-08,21,59.0,57.0,94,WSW,7.0,7.0,29.55,0.0,Mostly Cloudy
5551,2022-06-08,22,57.0,55.0,94,SW,5.0,5.0,29.55,0.0,Mostly Cloudy
5554,2022-06-09,23,55.0,55.0,100,W,2.0,2.0,29.55,0.0,Mostly Cloudy
5555,2022-06-09,0,55.0,54.0,94,WNW,5.0,5.0,29.55,0.0,Partly Cloudy
5556,2022-06-09,1,52.0,52.0,100,W,5.0,5.0,29.56,0.0,Mostly Cloudy
5557,2022-06-09,2,54.0,52.0,94,VAR,2.0,2.0,29.55,0.0,Mostly Cloudy
5558,2022-06-09,3,54.0,52.0,94,N,3.0,3.0,29.53,0.0,Mostly Cloudy
5559,2022-06-09,4,52.0,50.0,94,N,3.0,3.0,29.53,0.0,Partly Cloudy
5560,2022-06-09,4,54.0,52.0,94,VAR,2.0,2.0,29.54,0.0,Mostly Cloudy
5561,2022-06-09,5,54.0,52.0,94,N,6.0,6.0,29.53,0.0,Mostly Cloudy
5562,2022-06-09,5,55.0,52.0,88,N,5.0,5.0,29.54,0.0,Mostly Cloudy
5563,2022-06-09,6,55.0,52.0,88,N,3.0,3.0,29.55,0.0,Mostly Cloudy
5564,2022-06-09,6,55.0,54.0,94,NNE,3.0,3.0,29.54,0.0,Cloudy
5565,2022-06-09,7,55.0,55.0,100,NNE,6.0,6.0,29.52,0.0,Light Rain Shower
5566,2022-06-09,7,57.0,55.0,94,E,10.0,10.0,29.5,0.0,Light Drizzle
5567,2022-06-09,8,57.0,55.0,94,ENE,10.0,10.0,29.49,0.0,Mostly Cloudy
5568,2022-06-09,9,59.0,55.0,88,ENE,12.0,12.0,29.46,0.0,Cloudy
5569,2022-06-09,9,59.0,55.0,88,ENE,10.0,10.0,29.46,0.0,Light Rain Shower
5570,2022-06-09,10,59.0,55.0,88,E,8.0,8.0,29.46,0.0,Light Rain Shower
5571,2022-06-09,10,59.0,57.0,94,E,9.0,9.0,29.47,0.0,Light Rain
5572,2022-06-09,11,57.0,55.0,94,ENE,10.0,10.0,29.44,0.0,Light Rain
5573,2022-06-09,11,57.0,55.0,94,ENE,10.0,10.0,29.43,0.0,Light Rain
5574,2022-06-09,24,57.0,55.0,94,ENE,15.0,15.0,29.42,0.0,Light Rain
5575,2022-06-09,13,59.0,57.0,94,NE,9.0,9.0,29.38,0.0,Light Rain
5576,2022-06-09,14,59.0,57.0,94,ENE,9.0,9.0,29.37,0.0,Light Rain
5577,2022-06-09,15,59.0,59.0,100,NE,8.0,8.0,29.34,0.0,Light Rain
5578,2022-06-09,16,59.0,57.0,94,SE,6.0,6.0,29.33,0.0,Light Rain
5579,2022-06-09,17,59.0,57.0,94,VAR,2.0,2.0,29.32,0.0,Light Rain
5580,2022-06-09,17,57.0,57.0,100,VAR,6.0,6.0,29.32,0.0,Light Rain
5581,2022-06-09,17,57.0,57.0,100,S,5.0,5.0,29.31,0.0,Rain
5582,2022-06-09,17,57.0,57.0,100,WSW,6.0,6.0,29.32,0.0,Light Rain
5583,2022-06-09,18,57.0,57.0,100,WSW,6.0,6.0,29.32,0.0,Light Rain
5584,2022-06-09,18,57.0,57.0,100,WSW,3.0,3.0,29.31,0.0,Light Rain
5585,2022-06-09,19,57.0,57.0,100,SW,5.0,5.0,29.31,0.0,Light Rain
5586,2022-06-09,19,57.0,55.0,94,ESE,6.0,6.0,29.31,0.0,Rain
5587,2022-06-09,19,57.0,55.0,94,VAR,3.0,3.0,29.31,0.0,Rain
5588,2022-06-09,20,57.0,55.0,94,E,2.0,2.0,29.31,0.0,Light Rain
5589,2022-06-09,20,57.0,55.0,94,CALM,0.0,0.0,29.31,0.0,Mist
5590,2022-06-09,21,55.0,55.0,100,SW,6.0,6.0,29.3,0.0,Light Rain
5591,2022-06-09,22,55.0,55.0,100,WSW,8.0,8.0,29.28,0.0,Light Rain
5594,2022-06-10,23,55.0,55.0,100,WSW,9.0,9.0,29.28,0.0,Light Rain
5595,2022-06-10,23,55.0,55.0,100,WSW,10.0,10.0,29.27,0.0,Light Rain
5596,2022-06-10,0,55.0,55.0,100,WSW,9.0,9.0,29.27,0.0,Light Rain
5597,2022-06-10,0,55.0,55.0,100,WSW,10.0,10.0,29.26,0.0,Light Rain
5598,2022-06-10,1,55.0,54.0,94,WSW,7.0,7.0,29.27,0.0,Light Rain
5599,2022-06-10,1,55.0,54.0,94,WSW,7.0,7.0,29.27,0.0,Mostly Cloudy
5600,2022-06-10,2,54.0,54.0,100,WSW,12.0,12.0,29.26,0.0,Mostly Cloudy
5601,2022-06-10,3,54.0,52.0,94,WSW,13.0,13.0,29.27,0.0,Mostly Cloudy
5602,2022-06-10,4,54.0,52.0,94,WSW,14.0,14.0,29.28,0.0,Mostly Cloudy
5603,2022-06-10,5,54.0,52.0,94,WSW,12.0,12.0,29.28,0.0,Mostly Cloudy
5604,2022-06-10,6,55.0,54.0,94,SW,13.0,13.0,29.29,0.0,Mostly Cloudy
5605,2022-06-10,6,55.0,54.0,94,WSW,12.0,12.0,29.29,0.0,Mostly Cloudy
5606,2022-06-10,7,57.0,54.0,88,WSW,16.0,16.0,29.3,0.0,Mostly Cloudy
5607,2022-06-10,8,57.0,54.0,88,WSW,15.0,15.0,29.3,0.0,Mostly Cloudy
5608,2022-06-10,8,59.0,55.0,88,WSW,14.0,14.0,29.32,0.0,Mostly Cloudy
5609,2022-06-10,9,61.0,55.0,82,WSW,18.0,18.0,29.31,0.0,Mostly Cloudy
5610,2022-06-10,10,63.0,55.0,77,WSW,14.0,14.0,29.31,0.0,Mostly Cloudy
5611,2022-06-10,11,63.0,55.0,77,WSW,17.0,17.0,29.3,0.0,Mostly Cloudy
5612,2022-06-10,11,63.0,55.0,77,WSW,18.0,18.0,29.31,0.0,Light Rain Shower
5613,2022-06-10,11,64.0,57.0,77,WSW,16.0,16.0,29.31,0.0,Mostly Cloudy
5614,2022-06-10,24,64.0,55.0,73,WSW,18.0,18.0,29.3,0.0,Mostly Cloudy
5615,2022-06-10,13,64.0,57.0,77,WSW,14.0,14.0,29.31,0.0,Showers in the Vicinity
5616,2022-06-10,14,63.0,55.0,77,WSW,13.0,13.0,29.33,0.0,Mostly Cloudy
5617,2022-06-10,14,63.0,57.0,82,SW,16.0,16.0,29.33,0.0,Light Rain Shower
5618,2022-06-10,14,61.0,57.0,88,WSW,17.0,17.0,29.34,0.0,Mostly Cloudy
5619,2022-06-10,15,64.0,59.0,83,WSW,17.0,17.0,29.33,0.0,Mostly Cloudy
5620,2022-06-10,16,66.0,57.0,73,WSW,20.0,20.0,29.35,0.0,Mostly Cloudy
5621,2022-06-10,16,64.0,57.0,77,WSW,17.0,17.0,29.36,0.0,Light Rain Shower
5622,2022-06-10,17,64.0,57.0,77,WSW,15.0,15.0,29.37,0.0,Light Rain Shower
5623,2022-06-10,17,64.0,57.0,77,W,16.0,16.0,29.37,0.0,Showers in the Vicinity
5624,2022-06-10,18,63.0,55.0,77,WSW,16.0,16.0,29.39,0.0,Mostly Cloudy
5625,2022-06-10,18,63.0,55.0,77,WSW,14.0,14.0,29.4,0.0,Mostly Cloudy
5626,2022-06-10,19,61.0,55.0,82,W,5.0,5.0,29.43,0.0,Mostly Cloudy
5627,2022-06-10,20,57.0,55.0,94,SW,8.0,8.0,29.44,0.0,Showers in the Vicinity
5628,2022-06-10,21,55.0,54.0,94,WSW,9.0,9.0,29.45,0.0,Partly Cloudy
5629,2022-06-10,22,55.0,54.0,94,WSW,8.0,8.0,29.46,0.0,Partly Cloudy
5632,2022-06-11,23,55.0,54.0,94,SW,8.0,8.0,29.46,0.0,Fair
5633,2022-06-11,0,55.0,54.0,94,WSW,8.0,8.0,29.46,0.0,Fair
5634,2022-06-11,1,54.0,52.0,94,SW,9.0,9.0,29.47,0.0,Fair
5635,2022-06-11,2,54.0,52.0,94,WSW,9.0,9.0,29.48,0.0,Fair
5636,2022-06-11,3,52.0,52.0,100,WSW,5.0,5.0,29.5,0.0,Fair
5637,2022-06-11,3,52.0,52.0,100,SW,7.0,7.0,29.51,0.0,Partly Cloudy
5638,2022-06-11,3,52.0,52.0,100,SW,7.0,7.0,29.51,0.0,Mostly Cloudy
5639,2022-06-11,4,54.0,54.0,100,VAR,2.0,2.0,29.52,0.0,Mostly Cloudy
5640,2022-06-11,4,54.0,54.0,100,SSW,5.0,5.0,29.52,0.0,Mostly Cloudy
5641,2022-06-11,5,55.0,54.0,94,W,8.0,8.0,29.54,0.0,Mist
5642,2022-06-11,6,55.0,55.0,100,WSW,8.0,8.0,29.55,0.0,Cloudy
5643,2022-06-11,6,55.0,55.0,100,W,8.0,8.0,29.56,0.0,Mostly Cloudy
5644,2022-06-11,6,57.0,55.0,94,W,8.0,8.0,29.55,0.0,Mostly Cloudy
5645,2022-06-11,7,57.0,55.0,94,WSW,12.0,12.0,29.57,0.0,Mostly Cloudy
5646,2022-06-11,7,59.0,57.0,94,WSW,8.0,8.0,29.57,0.0,Mostly Cloudy
5647,2022-06-11,7,59.0,57.0,94,W,13.0,13.0,29.57,0.0,Mostly Cloudy
5648,2022-06-11,8,61.0,57.0,88,WSW,12.0,12.0,29.58,0.0,Mostly Cloudy
5649,2022-06-11,8,63.0,55.0,77,WSW,12.0,12.0,29.58,0.0,Mostly Cloudy
5650,2022-06-11,9,63.0,55.0,77,WSW,10.0,10.0,29.58,0.0,Mostly Cloudy
5651,2022-06-11,10,64.0,55.0,73,WSW,13.0,13.0,29.58,0.0,Mostly Cloudy
5652,2022-06-11,11,68.0,57.0,68,WSW,10.0,10.0,29.57,0.0,Mostly Cloudy
5653,2022-06-11,24,70.0,55.0,60,SW,14.0,14.0,29.56,0.0,Mostly Cloudy
5654,2022-06-11,13,72.0,50.0,46,SSW,18.0,18.0,29.54,0.0,Mostly Cloudy
5655,2022-06-11,14,72.0,55.0,57,W,14.0,14.0,29.54,0.0,Mostly Cloudy
5656,2022-06-11,14,72.0,52.0,50,W,14.0,14.0,29.54,0.0,Light Rain Shower
5657,2022-06-11,15,68.0,52.0,56,W,12.0,12.0,29.55,0.0,Mostly Cloudy
5658,2022-06-11,16,68.0,52.0,56,WNW,5.0,5.0,29.55,0.0,Mostly Cloudy
5659,2022-06-11,17,72.0,52.0,50,WSW,7.0,7.0,29.54,0.0,Partly Cloudy
5660,2022-06-11,18,66.0,54.0,64,WSW,8.0,8.0,29.55,0.0,Mostly Cloudy
5661,2022-06-11,19,63.0,55.0,77,WSW,5.0,5.0,29.57,0.0,Partly Cloudy
5662,2022-06-11,20,61.0,54.0,77,W,3.0,3.0,29.58,0.0,Mostly Cloudy
5663,2022-06-11,21,59.0,55.0,88,CALM,0.0,0.0,29.6,0.0,Partly Cloudy
5664,2022-06-11,22,55.0,54.0,94,CALM,0.0,0.0,29.61,0.0,Partly Cloudy
5667,2022-06-12,23,54.0,52.0,94,CALM,0.0,0.0,29.61,0.0,Fair
5668,2022-06-12,0,54.0,52.0,94,CALM,0.0,0.0,29.61,0.0,Partly Cloudy
5669,2022-06-12,1,50.0,50.0,100,VAR,2.0,2.0,29.63,0.0,Partly Cloudy
5670,2022-06-12,2,50.0,50.0,100,CALM,0.0,0.0,29.63,0.0,Partly Cloudy
5671,2022-06-12,3,50.0,50.0,100,CALM,0.0,0.0,29.64,0.0,Partly Cloudy
5672,2022-06-12,4,50.0,48.0,94,NNE,3.0,3.0,29.65,0.0,Partly Cloudy
5673,2022-06-12,5,54.0,52.0,94,ENE,3.0,3.0,29.67,0.0,Partly Cloudy
5674,2022-06-12,6,57.0,54.0,88,NE,3.0,3.0,29.67,0.0,Mostly Cloudy
5675,2022-06-12,7,61.0,54.0,77,CALM,0.0,0.0,29.68,0.0,Mostly Cloudy
5676,2022-06-12,8,66.0,55.0,68,E,3.0,3.0,29.67,0.0,Mostly Cloudy
5677,2022-06-12,9,70.0,55.0,60,NW,3.0,3.0,29.67,0.0,Mostly Cloudy
5678,2022-06-12,10,72.0,57.0,60,CALM,0.0,0.0,29.67,0.0,Mostly Cloudy
5679,2022-06-12,11,73.0,57.0,57,VAR,2.0,2.0,29.65,0.0,Mostly Cloudy
5680,2022-06-12,24,75.0,57.0,53,CALM,0.0,0.0,29.64,0.0,Mostly Cloudy
5681,2022-06-12,13,75.0,59.0,57,CALM,0.0,0.0,29.62,0.0,Mostly Cloudy
5682,2022-06-12,14,77.0,55.0,47,VAR,6.0,6.0,29.6,0.0,Mostly Cloudy
5683,2022-06-12,15,79.0,55.0,44,S,5.0,5.0,29.58,0.0,Mostly Cloudy
5684,2022-06-12,16,75.0,54.0,47,ESE,9.0,9.0,29.57,0.0,Showers in the Vicinity
5685,2022-06-12,16,73.0,57.0,57,ESE,8.0,8.0,29.57,0.0,Rain Shower
5686,2022-06-12,16,68.0,59.0,73,S,14.0,14.0,29.58,0.0,Heavy Rain Shower
5687,2022-06-12,16,66.0,57.0,73,S,3.0,3.0,29.58,0.0,Light Rain with Thunder
5688,2022-06-12,16,66.0,63.0,88,NE,5.0,5.0,29.58,0.0,Mostly Cloudy
5689,2022-06-12,17,66.0,61.0,83,NNE,8.0,8.0,29.57,0.0,Mostly Cloudy
5690,2022-06-12,18,66.0,61.0,83,NNE,6.0,6.0,29.58,0.0,Mostly Cloudy
5691,2022-06-12,19,64.0,61.0,88,NNE,5.0,5.0,29.58,0.0,Light Rain Shower
5692,2022-06-12,20,64.0,59.0,83,E,7.0,7.0,29.59,0.0,Light Rain Shower
5693,2022-06-12,20,61.0,59.0,94,W,7.0,7.0,29.64,0.0,Rain Shower
5694,2022-06-12,20,61.0,59.0,94,VAR,2.0,2.0,29.64,0.0,Light Rain Shower
5695,2022-06-12,21,61.0,59.0,94,N,3.0,3.0,29.64,0.0,Light Rain Shower
5696,2022-06-12,21,61.0,59.0,94,VAR,2.0,2.0,29.63,0.0,Rain Shower
5697,2022-06-12,21,61.0,59.0,94,NNE,8.0,8.0,29.61,0.0,Light Rain Shower
5698,2022-06-12,21,61.0,59.0,94,NNE,8.0,8.0,29.61,0.0,Cloudy
5699,2022-06-12,22,61.0,59.0,94,NE,8.0,8.0,29.61,0.0,Cloudy
5700,2022-06-12,22,61.0,59.0,94,ENE,12.0,12.0,29.6,0.0,Light Rain Shower
5701,2022-06-12,22,61.0,59.0,94,ENE,12.0,12.0,29.59,0.0,Light Rain Shower
5702,2022-06-12,22,61.0,59.0,94,ENE,10.0,10.0,29.59,0.0,Cloudy
5705,2022-06-13,13,61.0,59.0,94,ENE,10.0,10.0,29.59,0.0,Cloudy
5706,2022-06-13,23,61.0,59.0,94,ENE,10.0,10.0,29.59,0.0,Cloudy
5707,2022-06-13,23,61.0,59.0,94,NE,8.0,8.0,29.59,0.0,Mostly Cloudy
5708,2022-06-13,0,61.0,59.0,94,ESE,7.0,7.0,29.6,0.0,Mostly Cloudy
5709,2022-06-13,0,61.0,59.0,94,E,9.0,9.0,29.6,0.0,Cloudy
5710,2022-06-13,0,61.0,59.0,94,ENE,10.0,10.0,29.58,0.0,Light Rain Shower
5711,2022-06-13,1,61.0,59.0,94,ENE,10.0,10.0,29.58,0.0,Light Rain Shower
5712,2022-06-13,1,61.0,59.0,94,E,8.0,8.0,29.58,0.0,Light Rain Shower
5713,2022-06-13,2,61.0,59.0,94,ENE,8.0,8.0,29.58,0.0,Light Rain Shower
5714,2022-06-13,2,61.0,59.0,94,ENE,10.0,10.0,29.57,0.0,Cloudy
5715,2022-06-13,3,59.0,59.0,100,ENE,10.0,10.0,29.57,0.0,Cloudy
5716,2022-06-13,3,59.0,59.0,100,E,8.0,8.0,29.56,0.0,Mostly Cloudy
5717,2022-06-13,3,59.0,59.0,100,E,8.0,8.0,29.56,0.0,Thunder
5718,2022-06-13,4,59.0,59.0,100,ENE,3.0,3.0,29.57,0.0,Light Rain with Thunder
5719,2022-06-13,4,59.0,57.0,94,ENE,14.0,14.0,29.57,0.0,Light Rain with Thunder
5720,2022-06-13,4,59.0,57.0,94,E,12.0,12.0,29.56,0.0,Light Rain Shower
5721,2022-06-13,5,59.0,57.0,94,E,12.0,12.0,29.57,0.0,Light Rain Shower
5722,2022-06-13,5,59.0,57.0,94,ENE,8.0,8.0,29.57,0.0,Cloudy
5723,2022-06-13,6,59.0,57.0,94,E,8.0,8.0,29.58,0.0,Cloudy
5724,2022-06-13,6,59.0,57.0,94,ENE,7.0,7.0,29.58,0.0,Cloudy
5725,2022-06-13,7,59.0,57.0,94,E,9.0,9.0,29.59,0.0,Showers in the Vicinity
5726,2022-06-13,7,59.0,57.0,94,E,8.0,8.0,29.59,0.0,Light Rain Shower
5727,2022-06-13,7,61.0,57.0,88,E,8.0,8.0,29.58,0.0,Cloudy
5728,2022-06-13,8,59.0,57.0,94,E,7.0,7.0,29.59,0.0,Cloudy
5729,2022-06-13,9,61.0,57.0,88,E,6.0,6.0,29.58,0.0,Showers in the Vicinity
5730,2022-06-13,10,63.0,59.0,88,NE,3.0,3.0,29.58,0.0,Cloudy
5731,2022-06-13,11,66.0,61.0,83,VAR,2.0,2.0,29.56,0.0,Mostly Cloudy
5732,2022-06-13,11,66.0,59.0,78,CALM,0.0,0.0,29.56,0.0,Mostly Cloudy
5733,2022-06-13,24,70.0,61.0,73,WSW,9.0,9.0,29.55,0.0,Mostly Cloudy
